0,0.00168568091916296,0.0803643631088613,0.00393091591176953,0.00110030511037369,0.000413065486810331,2.03344843773576,0.780152480872199,0.042241426061443,0.0612048873338874,0.00175363028562478,0.000231132830526892,0,2.36243644878373,0,0.00488965453199757,0.0174927107537552,0,0.00186629747589256,0.000218253807468803,0.0371400288398185,0.01593423715169,0.075865774838366,0.0305771695926185,0,0.00350550974872815,0.00585044317442469,0.0924120494338091,2.30783221047493,0.34647565040324,0,0.0038437778230465,0.252767318943214,0.0870231125723739,0.000294682804716964,0.0217840166025589,0.0122376375736452,0.0929831053260433,0.0432075504398276,0.000880899858588621,0.000467415282403683,0,0.00041290253708994,0.000140237095406497,0.000417775536632565,0.00165008277254917,0,0,0,0.00552636938054148,0.000435470820695489,0.000231533326742125,0.000246844829872675,0,0,0.0035299322926239,0.000414034586486672,0.0142434736244765,0.000142159613320342,0,0,0,0.00113411059402568,0,0.0045904580804845,0,0,0,0,0.00152045350198087,0.00206254043111509,0.00169683383754087,0.0101500849308161,0,0,0.000192410654933915,0.00606464206771491,0.00372121423903185,0.00568361454943418,0,0,0.001520269047687,0.00349496337796229,4.88546850946524e-05
0.00168568091916296,0,0.032562491261061,0,0,6.08573234684765e-05,0.00157453147029248,0.00024548657615023,0.0458698196864764,0.000491736372969357,0.00119744341265604,0,0.00303630754207911,0.000431289516082705,0,0.106306206573162,0.00203655201640755,0.00323557857344956,0.00835731521091021,0,0.00248269587404211,2.16513365188615,0.0136816556648921,0.0380618743331781,0.81630579762377,0.121496099422402,1.90081560974612,0.00605961583525521,0.000934633000961488,0.00184010729258902,0.00226971513921851,0,0.00249164663786856,0.00678880291731988,0,0.00156350662540488,0.00059803340258735,0.00375340103324066,0.00802532116528924,0.000264448388028762,0,0,0.00237228560500877,0.00556191346175725,0.00253810606864689,0.000159307698080023,0,0,0.000828254827221556,0.000202358903697452,1.7099271522479,0.00030088710459917,0,0,0,7.61344718949375e-05,0,0.0645444734435396,0,0.000876089303430676,0,0.00518870167184121,5.04690757257907e-05,0,0.0140727165758494,0,0.000801171933802788,0.00133436008813109,0,0.000176070174870642,0.455208046860172,0.00199483451497432,0.0094828682575058,0.219640323506754,0.00487356929171201,0.0852945279189358,0.000285485611867817,0.000292647290543458,0.00128852509638187,0,0,0,0.000410286485213896,4.64176151735665e-05
0.0803643631088613,0.032562491261061,0,0,0,0.000123919234784633,0.0266468564425207,0.0264993747258321,0.0020688443956796,0.00606295869427441,0.000580157848851038,0,0.000189274589477033,0.00705083386510743,0,0.0100394306960791,1.47466595109592,0.000801053611351335,0.046833724500894,0,0.130912616544211,0.00887798323775621,3.07177560350785,0.00218295283753715,0.00127625363779752,1.62972659730605,2.03289772593716,0.0292429669226817,0.013626413164056,0.129963120239696,0.000191772758178161,0,0.00279708794229194,0.042636515746929,7.76006414295196e-05,0.00931684030631372,0.0939327694997975,0.0560940631419444,0.0179663405824242,0.000986406842538017,0.000206650574446702,0.000305185257010065,0.000576130071327839,0.000222068106214036,0,0.000340467172907921,0,0,0,0.000356558107373478,0.000622729593679237,0,0,0,0,0,0,0.000366890385409102,0,0,0,0,4.21166402601696e-05,0,0.00119709917809303,0,0,0,0,0.00020290491340582,0.000931969685411376,0.000104626791774495,0.000357705137710904,0.000270051644044436,2.76787560796227e-05,0.000446578383855679,0.000517556338548622,0.000274229228789734,0.000653879159335432,0,0,0,0.000434374852404764,0.000164753740417361
0.00393091591176953,0,0,0,0.000564081341905547,0.000702964029148379,0.0593307711148673,0.00529716387691695,0.142765828782088,1.62422208765424,0.000181562155570555,0.773847863963775,0,0.00435727809410175,0.000685333602469973,0,0,0,0,15.8425039461823,0,0,0,4.3618441070247,0,0,0,1.96521892240912,0.00341434166133588,0,0,0.000222941027447708,0.000660270126421734,0.00528918607780727,0,0,0,0.00436139505074174,0.000501276951211792,0.0037745874947901,0.000234626692249714,0,0,0,0,0,0,0,0,0,0,0,0.351224117183056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115662951054441,0,0,0,0.0014974834636272,0,0,0,0.000250854571739617,4.730638880498e-05,0.000108610230350811,0,0,0.000137109289586771,0,0
0.00110030511037369,0,0,0.000564081341905547,0,0.271875899286567,0.000243565966133679,0.122575405322717,0,0.000417897489570058,0.001443216879623,8.66849457590892e-05,0.000178227182179845,0.0159315141206496,0.176066019377108,0,0,0,0,0,0,0,8.24608826267446e-05,6.42639597677398e-05,0,0,0,0,0.0461947216091496,0,0,4.48171054861942,0.0018695079389699,0.202617439268819,0,0,0,0.0123905136774483,0,0.00800584332185185,0.994626050785115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306140559812221,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96696147772746e-05,0,0,0,0,0
0.000413065486810331,6.08573234684765e-05,0.000123919234784633,0.000702964029148379,0.271875899286567,0,0.0111941990072491,2.43847217780742,0,0.180857650855606,0.00174002791213538,1.43725819693906,0.000120565372918585,0.0886736457744387,1.0527657671329,0,0,7.87919639590011e-05,0.000159660599566014,0,0,0,0,0.00267970255717958,0,8.1857086530461e-05,7.12017368941506e-05,0.00483367329170045,0.0599802819277677,0.000109161605477818,0,0.643900725329939,0.00109058181528408,0.289499470900259,0.769607192291358,0.000613062175033876,0.000672008852428027,0.0108565703767264,0.000146227749330031,0.149875032428292,0.221219055427303,0.000139735730669895,0.000159580364294896,0.00012900895798606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361382994352497,0,0,0,0.000183175080438174,0,0,0,0,0,0,0,3.22809890839089e-05,0,0,0,2.36871528126552e-05,0,0,0,0,0,0,0.000742527143251728
2.03344843773576,0.00157453147029248,0.0266468564425207,0.0593307711148673,0.000243565966133679,0.0111941990072491,0,0.404403373513536,0.112960270185423,4.12506554983584,0.00155339656719043,0.0054496600943413,9.58862601803459e-05,0.554497415343108,0,0.0114205883808131,0.00474853418150579,0.00023053986053904,0.000139724973182512,0.031319205157652,0.0726322989624475,0.028061820917776,0.0905519390821407,0.189373803429771,0.000113700294677721,0.00166813022822153,0.0161775477764754,3.92805083765569,0.116636415382358,1.81831007011538,0,0.00302964292248733,0.0452071489009927,0.106052614396041,0.000407949593027757,0.0263598339544939,0.00527693355885262,0.0667794041419643,0.0235224960926243,0.00170604278610258,0.000398300339893228,0,0.00118329404559714,0.000181449877817319,0.00137236853801723,0.000720161142884624,0,0,0,0.00481410490100392,0,0.000420374639540651,0,0,9.6167285832401e-05,0.00848457959967485,0.00024982964549358,0.0138779297995375,9.7260273992459e-05,0,0,0,0.00159014463335398,0,0.0061976461990804,0,0,0,0,0.00287113286833552,0.00513809115001223,0.00275360346176937,0.0197196388741346,0,0,0.000545365362798349,0.0097953219366781,0.00658632265349635,0.00622562347920017,0,0,0.00209434582923122,0.00392519449256593,0.000201528582442325
0.780152480872199,0.00024548657615023,0.0264993747258321,0.00529716387691695,0.122575405322717,2.43847217780742,0.404403373513536,0,0.0187212955978242,1.33107094251012,0.00382486037013558,0.0847144158042632,0.000315406099012662,4.5780284164797,0.00406618002823404,0.00157813035592288,0.00704792019917768,8.18007888536299e-05,0.000910368960867452,0.000323356846712065,0.013375447902648,0.00673400175851445,0.0316425810005531,0.0266628713323509,0,0.00207388034185355,0.00334355953547956,0.070712340760841,0.255995190166252,0.0379154887725329,7.84462320783464e-05,0.583078548450082,0.00976947655817701,0.509184933274986,9.17563377878055e-05,0.00925857436296382,0.00458138478585711,0.0675025599093474,0.0122665830063906,0.000627687620525693,0.0753087791379248,0,9.60827510921311e-05,4.80766913158433e-05,0.000696402975180305,0.000387677841945117,0,0,0,0.00300315586297411,7.29926782731599e-05,8.93941223772069e-05,0,0,7.90369751504907e-05,0.00282148552725729,0.000278735432062503,0.00346232740413985,0,0,0,0,0.000963537640812837,0,0.00103298158621205,0,0,0,0,0.00105293414166304,0.00121373176656398,0.000576554003423642,0.00749315803655161,0,0,0.000137206059110644,0.0045703289927491,0.00190958930604247,0.00283472127568526,0,3.63315724877756e-05,0.00017639636329646,0.00245235570787525,0.000105514135070376
0.042241426061443,0.0458698196864764,0.0020688443956796,0.142765828782088,0,0,0.112960270185423,0.0187212955978242,0,0.029867438887009,0.000284848880492455,0.700935064472728,0,0.0117928531964253,0.00152226090063952,0.0164931672819211,0.000351339553725915,0,7.00618985344913e-05,0.101453232156234,0.00445999296529567,1.53086283002033,0.0046662889607452,4.52050399215714,0.00242237175245444,9.60230022888134e-05,0.0107802315664605,0.129899376543385,0.0384673723019851,0.0244988826549931,0,0.000685954175706638,0.0480226476811512,0.0670270531970883,0.0146748578880413,0.421012655152425,0.0390230989039774,0.024038580140743,0.0262451385097093,1.80491009299895,0,0,0.010423098247596,0.00134758534197951,0.00808962804439606,0.00675044066823026,0.00451970495935254,0,0,0.0356227336048946,0.0126805176914845,0.00237260713544428,0,0,0.0001678424589996,0.0323321044222342,0.00128994436542577,1.14905485624119,0.00143282896089056,6.83862749753282e-05,0,6.1547888613709e-05,0.00626870523065701,0,0.0363746724038032,0.000142595605868117,0,0,0,0.00656098846273471,0.0876579203741918,0.00674653639693622,0.121598315676028,0.000677089396800665,0,0.00216862141151033,0.0351448255593802,0.0284094071850508,0.0227423931841663,0,0,0.0133421891962788,0.0165881653651017,0.00059520737478518
0.0612048873338874,0.000491736372969357,0.00606295869427441,1.62422208765424,0.000417897489570058,0.180857650855606,4.12506554983584,1.33107094251012,0.029867438887009,0,0.00154344106692027,0.730005616149969,0,0.122307737446999,0,0.00124017488585026,0.000838741253915275,6.61342351608004e-05,0.00012060165929203,1.8123814916884,0.0102001370134558,0.00455823554160567,0.00903957127927544,0.102895131502859,5.2786695122182e-05,0.000289214993232532,0.00257435030725789,1.74897897122414,0.0541572658679872,0.0114774398660837,0,0.00279853656612179,0.00983126134168424,0.0700479751160593,0.322367035949783,0.00689563007749165,0.0024683979289947,0.0342814956259032,0.00876604757082299,0.000969695491194369,0.000236034693202179,0,0.000153138956126923,0.000107173468458524,0,4.92329496091376e-05,0,0,0,0.000832183643920438,0,3.78440346846163e-05,0.000990736842490129,0,0,0.00140624360753283,2.71614636099325e-05,0.0031221676843308,2.54994681609836e-05,3.47778423861978e-05,0,0,0.000355579237401316,0,0.00150362703094361,0,0,0,0,0.000840476784871825,0.000699300614910797,0.00066135681440373,0.00378046978748248,0,0,0.000121789947674029,0.00168612802915913,0.000892786017591162,0.00124438122703774,0,0,0.000315324296102876,0.000597943207489995,1.81097106623836e-05
